,From,To,Dist,SourceStartWindow,SourceEndWindow,DestStartWindow,DestEndWindow,ServiceTime,LoadChange
796,19,25,99.30812756265219,735,816,805,1057,62.49999999999999,-11250
797,19,24,212.53090245891303,735,816,1178,1251,41.666666666666664,-6750
798,19,31,26.636309804475538,735,816,967,1073,48.611111111111114,-8250
799,19,1,183.77459291207805,735,816,162,234,13.8888888888889,5000
800,20,22,157.19355107637207,326,485,962,1262,27.77777777777778,-4750
801,20,40,168.30420701812537,326,485,815,1010,62.49999999999999,-10500
802,20,17,155.70904437443573,326,485,21,258,27.77777777777778,4000
803,20,16,49.46232910003329,326,485,94,221,48.611111111111114,7500
804,20,15,133.93134397892078,326,485,1046,1313,55.55555555555556,-9750
805,20,14,230.4277209885998,326,485,4,189,27.77777777777778,4500
806,20,13,159.02418998378832,326,485,1136,1328,34.72222222222222,-3000
807,20,12,121.9724907509886,326,485,696,809,20.833333333333332,3250
808,20,11,181.61575179482645,326,485,277,340,20.833333333333332,2500
809,20,18,138.2486806446991,326,485,834,973,62.49999999999999,-10250
810,20,10,128.39752217235346,326,485,1108,1187,13.88888888888889,-2000
811,20,8,148.24749373935467,326,485,500,627,62.49999999999999,9500
812,20,7,195.26864494844017,326,485,1026,1105,6.944444444444445,-750
813,20,6,75.37148665112025,326,485,161,253,20.833333333333332,3250
814,20,5,158.8750955939917,326,485,596,698,13.88888888888889,1500
815,20,4,179.08056790171287,326,485,1229,1312,69.4444444444444,-12500
816,20,3,87.1509150841229,326,485,1055,1136,34.72222222222222,-5500
817,20,2,125.42018378235618,326,485,1318,1433,20.833333333333297,-3250
818,20,9,11.860543832388123,326,485,1024,1143,13.88888888888889,-2000
819,20,0,123.08707365113527,326,485,0,0,0.0,0
820,20,19,160.71158172328464,326,485,735,816,62.49999999999999,-10750
821,20,23,104.51571365110607,326,485,1200,1320,41.666666666666664,-6500
822,20,39,135.74701249014652,326,485,353,577,48.611111111111114,8750
823,20,38,190.2014261250425,326,485,764,965,55.55555555555556,-8750
824,20,37,171.24521044397125,326,485,67,292,34.72222222222222,5750
825,20,36,195.22783741054963,326,485,968,1144,13.88888888888889,-2000
826,20,35,132.97506833989596,326,485,423,642,13.88888888888889,1500
827,20,34,69.40003530258467,326,485,1125,1269,6.944444444444445,-1250
828,20,33,78.88729492129896,326,485,438,626,20.833333333333332,3250
829,20,21,184.85244115239593,326,485,1037,1341,62.49999999999999,-10000
830,20,32,150.57818301467182,326,485,839,1019,69.44444444444444,-12000
831,20,30,3.957827687002052,326,485,221,429,20.833333333333332,3250
832,20,29,73.53003331972589,326,485,873,985,62.49999999999999,-11000
833,20,28,80.11042191874913,326,485,449,644,20.833333333333332,3750
834,20,27,199.48721487854803,326,485,320,400,13.88888888888889,2500
835,20,26,105.62738376008372,326,485,99,213,48.611111111111114,7500
836,20,25,100.64876800040824,326,485,805,1057,62.49999999999999,-11250
837,20,24,173.68011342695513,326,485,1178,1251,41.666666666666664,-6750
838,20,31,134.0861652073024,326,485,967,1073,48.611111111111114,-8250
839,20,1,207.51049250580076,326,485,162,234,13.8888888888889,5000
840,21,20,184.85244115239593,1037,1341,326,485,41.666666666666664,7000
841,21,19,24.65365084526022,1037,1341,735,816,62.49999999999999,-10750
842,21,24,223.74778836895794,1037,1341,1178,1251,41.666666666666664,-6750
843,21,25,116.8709138323133,1037,1341,805,1057,62.49999999999999,-11250
844,21,26,154.94936979542703,1037,1341,99,213,48.611111111111114,7500
845,21,27,162.61717283239184,1037,1341,320,400,13.88888888888889,2500
846,21,28,105.60660822126614,1037,1341,449,644,20.833333333333332,3750
847,21,29,190.93393307633923,1037,1341,873,985,62.49999999999999,-11000
848,21,30,188.6347672090169,1037,1341,221,429,20.833333333333332,3250
849,21,23,166.55421759895484,1037,1341,1200,1320,41.666666666666664,-6500
850,21,31,50.90475125172501,1037,1341,967,1073,48.611111111111114,-8250
851,21,33,109.34993049837755,1037,1341,438,626,20.833333333333332,3250
852,21,34,116.16033273023972,1037,1341,1125,1269,6.944444444444445,-1250
853,21,35,209.53044122513558,1037,1341,423,642,13.88888888888889,1500
854,21,36,39.459707297444574,1037,1341,968,1144,13.88888888888889,-2000
855,21,37,161.66754807319865,1037,1341,67,292,34.72222222222222,5750
856,21,38,119.43771807934041,1037,1341,764,965,55.55555555555556,-8750
857,21,39,140.09246375162368,1037,1341,353,577,48.611111111111114,8750
858,21,32,164.27933588860162,1037,1341,839,1019,69.44444444444444,-12000
859,21,22,37.20782847735138,1037,1341,962,1262,27.77777777777778,-4750
860,21,0,118.89792134431956,1037,1341,0,0,0.0,0
861,21,18,73.1131568187286,1037,1341,834,973,62.49999999999999,-10250
862,21,1,186.98878174906642,1037,1341,162,234,13.8888888888889,5000
863,21,2,97.29045431079042,1037,1341,1318,1433,20.833333333333297,-3250
864,21,3,97.84210238951327,1037,1341,1055,1136,34.72222222222222,-5500
865,21,4,12.543077772221613,1037,1341,1229,1312,69.4444444444444,-12500
866,21,5,63.566980422228646,1037,1341,596,698,13.88888888888889,1500
867,21,6,195.23975517296677,1037,1341,161,253,20.833333333333332,3250
868,21,7,40.10086906788929,1037,1341,1026,1105,6.944444444444445,-750
869,21,8,140.9174879140272,1037,1341,500,627,62.49999999999999,9500
870,21,9,177.2985518835391,1037,1341,1024,1143,13.88888888888889,-2000
871,21,10,208.5988871015375,1037,1341,1108,1187,13.88888888888889,-2000
872,21,11,12.81551013420846,1037,1341,277,340,20.833333333333332,2500
873,21,12,67.67573050954086,1037,1341,696,809,20.833333333333332,3250
874,21,13,127.0911877354209,1037,1341,1136,1328,34.72222222222222,-3000
875,21,14,120.3520070459982,1037,1341,4,189,27.77777777777778,4500
876,21,15,215.05626449838655,1037,1341,1046,1313,55.55555555555556,-9750
877,21,16,136.09010617969255,1037,1341,94,221,48.611111111111114,7500
878,21,17,143.7766896962091,1037,1341,21,258,27.77777777777778,4000
879,21,40,25.100639434086133,1037,1341,815,1010,62.49999999999999,-10500
880,22,2,60.09486666929213,962,1262,1318,1433,20.833333333333297,-3250
881,22,1,155.8319158580809,962,1262,162,234,13.8888888888889,5000
882,22,0,81.76784942751031,962,1262,0,0,0.0,0
883,22,18,36.01073728764796,962,1262,834,973,62.49999999999999,-10250
884,22,17,108.7132926554982,962,1262,21,258,27.77777777777778,4000
885,22,16,107.73134409260844,962,1262,94,221,48.611111111111114,7500
886,22,15,177.8488133218774,962,1262,1046,1313,55.55555555555556,-9750
887,22,14,105.3180236236894,962,1262,4,189,27.77777777777778,4500
888,22,13,92.95396979150486,962,1262,1136,1328,34.72222222222222,-3000
889,22,12,35.33752962503179,962,1262,696,809,20.833333333333332,3250
890,22,19,28.025648966616284,962,1262,735,816,62.49999999999999,-10750
891,22,11,43.551243380642994,962,1262,277,340,20.833333333333332,2500
892,22,9,148.39401942126912,962,1262,1024,1143,13.88888888888889,-2000
893,22,8,105.21516478150856,962,1262,500,627,62.49999999999999,9500
894,22,7,39.40950646734871,962,1262,1026,1105,6.944444444444445,-750
895,22,6,159.6533385181782,962,1262,161,253,20.833333333333332,3250
896,22,5,30.663863096485407,962,1262,596,698,13.88888888888889,1500
897,22,4,41.04857244777217,962,1262,1229,1312,69.4444444444444,-12500
898,22,3,73.38864012910989,962,1262,1055,1136,34.72222222222222,-5500
899,22,10,171.39266378698943,962,1262,1108,1187,13.88888888888889,-2000
900,22,20,157.19355107637207,962,1262,326,485,41.666666666666664,7000
901,22,21,37.20782847735138,962,1262,1037,1341,62.49999999999999,-10000
902,22,31,33.784304047885904,962,1262,967,1073,48.611111111111114,-8250
903,22,39,103.50172414022869,962,1262,353,577,48.611111111111114,8750
904,22,38,91.93269277030885,962,1262,764,965,55.55555555555556,-8750
905,22,37,127.57464716784443,962,1262,67,292,34.72222222222222,5750
906,22,36,39.2187837649257,962,1262,968,1144,13.88888888888889,-2000
907,22,35,172.32715195232583,962,1262,423,642,13.88888888888889,1500
908,22,34,91.85202447415081,962,1262,1125,1269,6.944444444444445,-1250
909,22,33,78.78495287807183,962,1262,438,626,20.833333333333332,3250
910,22,32,128.24585646327915,962,1262,839,1019,69.44444444444444,-12000
911,22,40,42.547709691592104,962,1262,815,1010,62.49999999999999,-10500
912,22,30,161.1045402836307,962,1262,221,429,20.833333333333332,3250
913,22,29,155.39187655730268,962,1262,873,985,62.49999999999999,-11000
914,22,28,82.27417699375667,962,1262,449,644,20.833333333333332,3750
915,22,27,132.44292129064505,962,1262,320,400,13.88888888888889,2500
916,22,26,117.81476011094705,962,1262,99,213,48.611111111111114,7500
917,22,25,80.29098330447822,962,1262,805,1057,62.49999999999999,-11250
918,22,24,187.39093174430826,962,1262,1178,1251,41.666666666666664,-6750
919,22,23,129.45516173563723,962,1262,1200,1320,41.666666666666664,-6500
920,23,1,104.44176415591609,1200,1320,162,234,13.8888888888889,5000
921,23,2,70.15448168150057,1200,1320,1318,1433,20.833333333333297,-3250
922,23,3,104.95911013342291,1200,1320,1055,1136,34.72222222222222,-5500
923,23,22,129.45516173563723,1200,1320,962,1262,27.77777777777778,-4750
924,23,19,150.13909717325464,1200,1320,735,816,62.49999999999999,-10750
925,23,18,94.37676461926421,1200,1320,834,973,62.49999999999999,-10250
926,23,17,60.22339827674954,1200,1320,21,258,27.77777777777778,4000
927,23,16,86.29335316233806,1200,1320,94,221,48.611111111111114,7500
928,23,15,50.35390848782248,1200,1320,1046,1313,55.55555555555556,-9750
929,23,14,152.22908854749147,1200,1320,4,189,27.77777777777778,4500
930,23,13,71.61551368244173,1200,1320,1136,1328,34.72222222222222,-3000
931,23,20,104.51571365110607,1200,1320,326,485,41.666666666666664,7000
932,23,12,103.56788160428889,1200,1320,696,809,20.833333333333332,3250
933,23,10,43.458298402031346,1200,1320,1108,1187,13.88888888888889,-2000
934,23,9,93.06911249173918,1200,1320,1024,1143,13.88888888888889,-2000
935,23,8,54.19632644377292,1200,1320,500,627,62.49999999999999,9500
936,23,7,153.97412672264127,1200,1320,1026,1105,6.944444444444445,-750
937,23,6,45.988374617940124,1200,1320,161,253,20.833333333333332,3250
938,23,5,110.47288174027143,1200,1320,596,698,13.88888888888889,1500
939,23,4,168.10482265538963,1200,1320,1229,1312,69.4444444444444,-12500
940,23,11,170.85453608259866,1200,1320,277,340,20.833333333333332,2500
941,23,21,166.55421759895484,1200,1320,1037,1341,62.49999999999999,-10000
942,23,0,50.604234012580406,1200,1320,0,0,0.0,0
943,23,24,76.40919447291667,1200,1320,1178,1251,41.666666666666664,-6750
944,23,40,164.00827692528205,1200,1320,815,1010,62.49999999999999,-10500
945,23,39,43.18410124108177,1200,1320,353,577,48.611111111111114,8750
946,23,38,106.90936394909474,1200,1320,764,965,55.55555555555556,-8750
947,23,37,70.29487961437873,1200,1320,67,292,34.72222222222222,5750
948,23,36,154.2965083856404,1200,1320,968,1144,13.88888888888889,-2000
949,23,35,45.596780588107315,1200,1320,423,642,13.88888888888889,1500
950,23,34,103.58263609312132,1200,1320,1125,1269,6.944444444444445,-1250
951,23,33,81.56530451117068,1200,1320,438,626,20.833333333333332,3250
952,23,32,47.748646054102934,1200,1320,839,1019,69.44444444444444,-12000
953,23,31,130.05849645448004,1200,1320,967,1073,48.611111111111114,-8250
954,23,30,107.30248272989773,1200,1320,221,429,20.833333333333332,3250
955,23,29,43.53886769313139,1200,1320,873,985,62.49999999999999,-11000
956,23,28,107.34184505587744,1200,1320,449,644,20.833333333333332,3750
957,23,27,100.79600835350574,1200,1320,320,400,13.88888888888889,2500
958,23,26,11.783081091123826,1200,1320,99,213,48.611111111111114,7500
959,23,25,51.068856458706804,1200,1320,805,1057,62.49999999999999,-11250
960,24,3,179.5995172599303,1178,1251,1055,1136,34.72222222222222,-5500
961,24,2,129.07910791448785,1178,1251,1318,1433,20.833333333333297,-3250
962,24,4,228.3515780545429,1178,1251,1229,1312,69.4444444444444,-12500
963,24,1,75.81752897582459,1178,1251,162,234,13.8888888888889,5000
964,24,6,100.03524378937655,1178,1251,161,253,20.833333333333332,3250
965,24,22,187.39093174430826,1178,1251,962,1262,27.77777777777778,-4750
966,24,21,223.74778836895794,1178,1251,1037,1341,62.49999999999999,-10000
967,24,20,173.68011342695513,1178,1251,326,485,41.666666666666664,7000
968,24,19,212.53090245891303,1178,1251,735,816,62.49999999999999,-10750
969,24,18,151.73942302513214,1178,1251,834,973,62.49999999999999,-10250
970,24,17,81.91764706093552,1178,1251,21,258,27.77777777777778,4000
971,24,16,162.5526456259633,1178,1251,94,221,48.611111111111114,7500
972,24,15,42.88159162158046,1178,1251,1046,1313,55.55555555555556,-9750
973,24,14,165.8488227272054,1178,1251,4,189,27.77777777777778,4500
974,24,13,99.92575844095455,1178,1251,1136,1328,34.72222222222222,-3000
975,24,12,169.98750101110377,1178,1251,696,809,20.833333333333332,3250
976,24,11,230.9094248834378,1178,1251,277,340,20.833333333333332,2500
977,24,10,46.57908650886146,1178,1251,1108,1187,13.88888888888889,-2000
978,24,9,163.3183764920531,1178,1251,1024,1143,13.88888888888889,-2000
979,24,8,83.29949819776827,1178,1251,500,627,62.49999999999999,9500
980,24,23,76.40919447291667,1178,1251,1200,1320,41.666666666666664,-6500
981,24,25,120.65058847763653,1178,1251,805,1057,62.49999999999999,-11250
982,24,26,83.05250869179088,1178,1251,99,213,48.611111111111114,7500
983,24,35,41.77150464132217,1178,1251,423,642,13.88888888888889,1500
984,24,0,107.38065794173548,1178,1251,0,0,0.0,0
985,24,40,227.2911491897562,1178,1251,815,1010,62.49999999999999,-10500
986,24,39,83.94482950128614,1178,1251,353,577,48.611111111111114,8750
987,24,38,125.5766479087573,1178,1251,764,965,55.55555555555556,-8750
988,24,37,69.75492312374804,1178,1251,67,292,34.72222222222222,5750
989,24,36,200.8092191608742,1178,1251,968,1144,13.88888888888889,-2000
990,24,5,160.9027165712251,1178,1251,596,698,13.88888888888889,1500
991,24,7,200.30562273685678,1178,1251,1026,1105,6.944444444444445,-750
992,24,33,156.5699655106304,1178,1251,438,626,20.833333333333332,3250
993,24,32,59.6788488494877,1178,1251,839,1019,69.44444444444444,-12000
994,24,31,197.17117563173375,1178,1251,967,1073,48.611111111111114,-8250
995,24,30,175.70124928411863,1178,1251,221,429,20.833333333333332,3250
996,24,29,100.90495527970863,1178,1251,873,985,62.49999999999999,-11000
997,24,28,182.85868450801019,1178,1251,449,644,20.833333333333332,3750
998,24,27,91.48624213508828,1178,1251,320,400,13.88888888888889,2500
999,24,34,179.75,1178,1251,1125,1269,6.944444444444445,-1250
1000,25,1,120.25776648516303,805,1057,162,234,13.8888888888889,5000
1001,25,3,60.84731136213004,805,1057,1055,1136,34.72222222222222,-5500
1002,25,5,67.01409478609705,805,1057,596,698,13.88888888888889,1500
1003,25,0,24.29322539310085,805,1057,0,0,0.0,0
1004,25,20,100.64876800040824,805,1057,326,485,41.666666666666664,7000
1005,25,19,99.30812756265219,805,1057,735,816,62.49999999999999,-10750
1006,25,18,47.668522108410286,805,1057,834,973,62.49999999999999,-10250
1007,25,17,63.444050942543065,805,1057,21,258,27.77777777777778,4000
1008,25,16,60.42004054947332,805,1057,94,221,48.611111111111114,7500
1009,25,15,101.2545070601798,805,1057,1046,1313,55.55555555555556,-9750
1010,25,14,130.06683089858075,805,1057,4,189,27.77777777777778,4500
1011,25,13,60.979377661632455,805,1057,1136,1328,34.72222222222222,-3000
1012,25,12,52.50090475410877,805,1057,696,809,20.833333333333332,3250
1013,25,11,120.33720954052409,805,1057,277,340,20.833333333333332,2500
1014,25,10,94.427695089947,805,1057,1108,1187,13.88888888888889,-2000
1015,25,9,89.21204515086514,805,1057,1024,1143,13.88888888888889,-2000
1016,25,8,56.111365158940835,805,1057,500,627,62.49999999999999,9500
1017,25,7,109.73672129237323,805,1057,1026,1105,6.944444444444445,-750
1018,25,6,80.26750587878011,805,1057,161,253,20.833333333333332,3250
1019,25,21,116.8709138323133,805,1057,1037,1341,62.49999999999999,-10000
1020,25,2,26.833594615705145,805,1057,1318,1433,20.833333333333297,-3250
1021,25,22,80.29098330447822,805,1057,962,1262,27.77777777777778,-4750
1022,25,24,120.65058847763653,805,1057,1178,1251,41.666666666666664,-6750
1023,25,40,113.00996416245782,805,1057,815,1010,62.49999999999999,-10500
1024,25,39,45.67349012282727,805,1057,353,577,48.611111111111114,8750
1025,25,38,89.76218580226308,805,1057,764,965,55.55555555555556,-8750
1026,25,37,83.1579954063348,805,1057,67,292,34.72222222222222,5750
1027,25,36,109.93838365193477,805,1057,968,1144,13.88888888888889,-2000
1028,25,35,96.23595429983536,805,1057,423,642,13.88888888888889,1500
1029,25,34,66.41297764744478,805,1057,1125,1269,6.944444444444445,-1250
1030,25,33,40.02519706384967,805,1057,438,626,20.833333333333332,3250
1031,25,32,70.01935803761698,805,1057,839,1019,69.44444444444444,-12000
1032,25,31,79.08183356498508,805,1057,967,1073,48.611111111111114,-8250
1033,25,30,104.43497737827111,805,1057,221,429,20.833333333333332,3250
1034,25,29,76.12662149340402,805,1057,873,985,62.49999999999999,-11000
1035,25,28,66.04817181421451,805,1057,449,644,20.833333333333332,3750
1036,25,27,105.80907806043867,805,1057,320,400,13.88888888888889,2500
1037,25,26,40.27032778610078,805,1057,99,213,48.611111111111114,7500
1038,25,23,51.068856458706804,805,1057,1200,1320,41.666666666666664,-6500
1039,25,4,117.56627960431513,805,1057,1229,1312,69.4444444444444,-12500
1040,26,22,117.81476011094705,99,213,962,1262,27.77777777777778,-4750
1041,26,0,38.93086821533782,99,213,0,0,0.0,0
1042,26,21,154.94936979542703,99,213,1037,1341,62.49999999999999,-10000
1043,26,23,11.783081091123826,99,213,1200,1320,41.666666666666664,-6500
1044,26,24,83.05250869179088,99,213,1178,1251,41.666666666666664,-6750
1045,26,25,40.27032778610078,99,213,805,1057,62.49999999999999,-11250
1046,26,27,95.53249970559757,99,213,320,400,13.88888888888889,2500
1047,26,28,99.80833081461687,99,213,449,644,20.833333333333332,3750
1048,26,29,51.58973928990144,99,213,873,985,62.49999999999999,-11000
1049,26,30,108.70591980200525,99,213,221,429,20.833333333333332,3250
1050,26,31,119.34248572909817,99,213,967,1073,48.611111111111114,-8250
1051,26,32,44.97380793306255,99,213,839,1019,69.44444444444444,-12000
1052,26,33,73.53914943756148,99,213,438,626,20.833333333333332,3250
1053,26,34,96.99243527203551,99,213,1125,1269,6.944444444444445,-1250
1054,26,35,55.97332400349294,99,213,423,642,13.88888888888889,1500
1055,26,36,142.54170372210376,99,213,968,1144,13.88888888888889,-2000
1056,26,37,66.01401745084145,99,213,67,292,34.72222222222222,5750
1057,26,20,105.62738376008372,99,213,326,485,41.666666666666664,7000
1058,26,19,138.8683380040245,99,213,735,816,62.49999999999999,-10750
1059,26,18,82.631403836556,99,213,834,973,62.49999999999999,-10250
1060,26,17,53.094373524884915,99,213,21,258,27.77777777777778,4000
1061,26,1,101.88699082807383,99,213,162,234,13.8888888888889,5000
1062,26,2,58.38659178270299,99,213,1318,1433,20.833333333333297,-3250
1063,26,3,96.68146978609705,99,213,1055,1136,34.72222222222222,-5500
1064,26,4,156.69149562117275,99,213,1229,1312,69.4444444444444,-12500
1065,26,5,98.70843631625415,99,213,596,698,13.88888888888889,1500
1066,26,6,54.61376017085803,99,213,161,253,20.833333333333332,3250
1067,26,7,142.2226666182293,99,213,1026,1105,6.944444444444445,-750
1068,26,38,97.6235284140048,99,213,764,965,55.55555555555556,-8750
1069,26,8,46.37369081710016,99,213,500,627,62.49999999999999,9500
1070,26,10,54.29082150787553,99,213,1108,1187,13.88888888888889,-2000
1071,26,11,159.4322668094511,99,213,277,340,20.833333333333332,2500
1072,26,12,92.61775909619062,99,213,696,809,20.833333333333332,3250
1073,26,13,62.45299352312906,99,213,1136,1328,34.72222222222222,-3000
1074,26,14,142.66911929355982,99,213,4,189,27.77777777777778,4500
1075,26,15,61.05739676730412,99,213,1046,1313,55.55555555555556,-9750
1076,26,16,81.85227302891471,99,213,94,221,48.611111111111114,7500
1077,26,9,93.89373834287353,99,213,1024,1143,13.88888888888889,-2000
1078,26,39,34.42590884784308,99,213,353,577,48.611111111111114,8750
1079,26,40,152.8649014653135,99,213,815,1010,62.49999999999999,-10500
1080,27,1,25.04671235911013,320,400,162,234,13.8888888888889,5000
1081,27,18,104.6047083070356,320,400,834,973,62.49999999999999,-10250
1082,27,17,43.85677826744687,320,400,21,258,27.77777777777778,4000
1083,27,16,165.79557804718436,320,400,94,221,48.611111111111114,7500
1084,27,15,114.37668381274219,320,400,1046,1313,55.55555555555556,-9750
1085,27,14,75.7955176774986,320,400,4,189,27.77777777777778,4500
1086,27,13,46.42585594256718,320,400,1136,1328,34.72222222222222,-3000
1087,27,12,132.55762520504052,320,400,696,809,20.833333333333332,3250
1088,27,19,160.46336528940182,320,400,735,816,62.49999999999999,-10750
1089,27,11,173.04670178885235,320,400,277,340,20.833333333333332,2500
1090,27,9,187.6281450102836,320,400,1024,1143,13.88888888888889,-2000
1091,27,8,51.39877527723789,320,400,500,627,62.49999999999999,9500
1092,27,7,129.18368705064893,320,400,1026,1105,6.944444444444445,-750
1093,27,6,146.01041914877172,320,400,161,253,20.833333333333332,3250
1094,27,5,101.78455334676279,320,400,596,698,13.88888888888889,1500
1095,27,4,171.0454410383393,320,400,1229,1312,69.4444444444444,-12500
1096,27,3,161.56499528053718,320,400,1055,1136,34.72222222222222,-5500
1097,27,10,112.18244158512508,320,400,1108,1187,13.88888888888889,-2000
1098,27,20,199.48721487854803,320,400,326,485,41.666666666666664,7000
1099,27,21,162.61717283239184,320,400,1037,1341,62.49999999999999,-10000
1100,27,22,132.44292129064505,320,400,962,1262,27.77777777777778,-4750
1101,27,40,174.89660088177814,320,400,815,1010,62.49999999999999,-10500
1102,27,39,63.799069742434334,320,400,353,577,48.611111111111114,8750
1103,27,38,44.3389332302887,320,400,764,965,55.55555555555556,-8750
1104,27,37,30.98609365505759,320,400,67,292,34.72222222222222,5750
1105,27,36,129.8115464818134,320,400,968,1144,13.88888888888889,-2000
1106,27,35,109.13987584746467,320,400,423,642,13.88888888888889,1500
1107,27,34,171.09775509924145,320,400,1125,1269,6.944444444444445,-1250
1108,27,33,144.56116006728777,320,400,438,626,20.833333333333332,3250
1109,27,32,54.14270495643896,320,400,839,1019,69.44444444444444,-12000
1110,27,31,155.84799068322954,320,400,967,1073,48.611111111111114,-8250
1111,27,30,202.8335339631985,320,400,221,429,20.833333333333332,3250
1112,27,29,144.03123445975183,320,400,873,985,62.49999999999999,-11000
1113,27,28,168.66929773968943,320,400,449,644,20.833333333333332,3750
1114,27,26,95.53249970559757,320,400,99,213,48.611111111111114,7500
1115,27,25,105.80907806043867,320,400,805,1057,62.49999999999999,-11250
1116,27,24,91.48624213508828,320,400,1178,1251,41.666666666666664,-6750
1117,27,23,100.79600835350574,320,400,1200,1320,41.666666666666664,-6500
1118,27,0,81.6272319756097,320,400,0,0,0.0,0
1119,27,2,93.16336833756067,320,400,1318,1433,20.833333333333297,-3250
1120,28,22,82.27417699375667,449,644,962,1262,27.77777777777778,-4750
1121,28,1,185.32079915648973,449,644,162,234,13.8888888888889,5000
1122,28,24,182.85868450801019,449,644,1178,1251,41.666666666666664,-6750
1123,28,25,66.04817181421451,449,644,805,1057,62.49999999999999,-11250
1124,28,26,99.80833081461687,449,644,99,213,48.611111111111114,7500
1125,28,27,168.66929773968943,449,644,320,400,13.88888888888889,2500
1126,28,29,108.51218595162482,449,644,873,985,62.49999999999999,-11000
1127,28,30,83.75065671384316,449,644,221,429,20.833333333333332,3250
1128,28,31,54.72397829105629,449,644,967,1073,48.611111111111114,-8250
1129,28,23,107.34184505587744,449,644,1200,1320,41.666666666666664,-6500
1130,28,32,135.95941490018262,449,644,839,1019,69.44444444444444,-12000
1131,28,34,10.711685208220041,449,644,1125,1269,6.944444444444445,-1250
1132,28,35,151.66532134934474,449,644,423,642,13.88888888888889,1500
1133,28,36,121.48460972485361,449,644,968,1144,13.88888888888889,-2000
1134,28,37,148.6693364483746,449,644,67,292,34.72222222222222,5750
1135,28,38,143.085013191459,449,644,764,965,55.55555555555556,-8750
1136,28,39,111.61474140990516,449,644,353,577,48.611111111111114,8750
1137,28,40,88.19490348087014,449,644,815,1010,62.49999999999999,-10500
1138,28,33,26.52742354620968,449,644,438,626,20.833333333333332,3250
1139,28,21,105.60660822126614,449,644,1037,1341,62.49999999999999,-10000
1140,28,20,80.11042191874913,449,644,326,485,41.666666666666664,7000
1141,28,19,81.13421226584997,449,644,735,816,62.49999999999999,-10750
1142,28,2,76.28988137361335,449,644,1318,1433,20.833333333333297,-3250
1143,28,3,9.1292113569574,449,644,1055,1136,34.72222222222222,-5500
1144,28,4,99.14868884660049,449,644,1229,1312,69.4444444444444,-12500
1145,28,5,93.53990645708386,449,644,596,698,13.88888888888889,1500
1146,28,6,112.63152533815743,449,644,161,253,20.833333333333332,3250
1147,28,7,121.66077839632624,449,644,1026,1105,6.944444444444445,-750
1148,28,8,121.38336665293149,449,644,500,627,62.49999999999999,9500
1149,28,9,74.01479852029593,449,644,1024,1143,13.88888888888889,-2000
1150,28,10,148.58478858887273,449,644,1108,1187,13.88888888888889,-2000
1151,28,11,101.63889511402611,449,644,277,340,20.833333333333332,2500
1152,28,12,50.011998560345496,449,644,696,809,20.833333333333332,3250
1153,28,13,122.31175454550555,449,644,1136,1328,34.72222222222222,-3000
1154,28,14,174.03753187172012,449,644,4,189,27.77777777777778,4500
1155,28,15,155.52976885471153,449,644,1046,1313,55.55555555555556,-9750
1156,28,16,34.5819100108713,449,644,94,221,48.611111111111114,7500
1157,28,17,128.41508400495636,449,644,21,258,27.77777777777778,4000
1158,28,18,75.71779843603484,449,644,834,973,62.49999999999999,-10250
1159,28,0,88.30458312001704,449,644,0,0,0.0,0
1160,29,1,145.73172509786605,873,985,162,234,13.8888888888889,5000
1161,29,2,101.60003986219691,873,985,1318,1433,20.833333333333297,-3250
1162,29,0,86.87040750451214,873,985,0,0,0.0,0
1163,29,19,170.8906682648295,873,985,735,816,62.49999999999999,-10750
1164,29,18,123.79046207200295,873,985,834,973,62.49999999999999,-10250
1165,29,17,103.69537549958531,873,985,21,258,27.77777777777778,4000
1166,29,16,77.3799366761178,873,985,94,221,48.611111111111114,7500
1167,29,15,60.402325286366256,873,985,1046,1313,55.55555555555556,-9750
1168,29,14,194.1270563316716,873,985,4,189,27.77777777777778,4500
1169,29,13,114.04226935658549,873,985,1136,1328,34.72222222222222,-3000
1170,29,20,73.53003331972589,873,985,326,485,41.666666666666664,7000
1171,29,12,123.66882590208415,873,985,696,809,20.833333333333332,3250
1172,29,10,54.978698602276864,873,985,1108,1187,13.88888888888889,-2000
1173,29,9,64.09486796928441,873,985,1024,1143,13.88888888888889,-2000
1174,29,8,97.4523493816337,873,985,500,627,62.49999999999999,9500
1175,29,7,185.8055663859401,873,985,1026,1105,6.944444444444445,-750
1176,29,6,4.343731115066852,873,985,161,253,20.833333333333332,3250
1177,29,5,142.74085680000664,873,985,596,698,13.88888888888889,1500
1178,29,4,189.89160381649316,873,985,1229,1312,69.4444444444444,-12500
1179,29,11,192.68064900243618,873,985,277,340,20.833333333333332,2500
1180,29,3,109.80627759832313,873,985,1055,1136,34.72222222222222,-5500
1181,29,21,190.93393307633923,873,985,1037,1341,62.49999999999999,-10000
1182,29,22,155.39187655730268,873,985,962,1262,27.77777777777778,-4750
1183,29,39,85.89193442925826,873,985,353,577,48.611111111111114,8750
1184,29,38,149.195886337392,873,985,764,965,55.55555555555556,-8750
1185,29,37,113.26246200749831,873,985,67,292,34.72222222222222,5750
1186,29,36,186.01972610451827,873,985,968,1144,13.88888888888889,-2000
1187,29,35,59.62907512279559,873,985,423,642,13.88888888888889,1500
1188,29,34,101.01000198000196,873,985,1125,1269,6.944444444444445,-1250
1189,29,33,88.15266360127754,873,985,438,626,20.833333333333332,3250
